Date,Time,Outdoor air temperature °C,Outdoor relative humidity %,Outdoor dew point °C,Thermal sensation °C,Heat index °C,THSW index°C,Solar radiation W/m^2,Solar radiation MJ/300s,Degree-days D-D,Indoor air temperature °C,Indoor relative humidity %,Indoor dew point °C,Saturation vapor pressure es (kPa),Actual vapor pressure ea (kPa),Vapor pressure deficit VPD (kPa),Slope vapor pressure curve Delta (kPa/C),Atmospheric pressure P (kPa),Psychrometric constant Gamma (kPa/C),Outdoor solar radiation Rs (MJ/m2/h),Indoor solar radiation Rs (MJ/m2/h),Extraterrestrial radiation Ra (MJ/m2/h),Clear-sky radiation Rso (MJ/m2/h),Net shortwave radiation Rns (MJ/m2/h),Net longwave radiation Rnl (MJ/m2/h),Net radiation Rn (MJ/m2/h),Soil heat flux G (MJ/m2/h),Evapotranspiration ETo (mm/h)
19/01/2021,12:00:00,23.78333333333333,46.0,11.475,23.78333333333333,23.575,25.73333333333333,248.5,257.6448,0.0189166666666666,38.03333333333333,27.58333333333333,16.05,6.636707547793815,1.8306251652664602,4.806082382527355,0.35876250634308027,87.44448266783817,0.05815058097411239,0.8946,0.500976,3.7178857734312283,2.8808409704009215,0.38575152,0.019970749388169114,0.3657807706118309,0.036578077061183094,0.16624761812105648
19/01/2021,13:00:00,25.03333333333333,42.41666666666666,11.35,25.03333333333333,24.65833333333333,26.975,258.3333333333333,267.84,0.0232499999999999,40.59166666666667,23.416666666666668,15.675,7.611384718680328,1.7823325882909768,5.829052130389351,0.40390997724128475,87.44448266783817,0.05815058097411239,0.9299999999999999,0.5208,3.733210986928885,2.892715865331716,0.40101600000000004,0.025465990963399774,0.37555000903660024,0.03755500090366003,0.17625758150007564
19/01/2021,14:00:00,26.225,39.833333333333336,11.491666666666667,26.225,25.741666666666664,27.2,178.58333333333334,185.1552,0.0273333333333333,43.275,20.58333333333333,15.766666666666666,8.764280577838072,1.8039810856050027,6.960299492233069,0.45623676945070657,87.44448266783817,0.05815058097411239,0.6429,0.36002400000000007,3.449938389928181,2.6732192608197503,0.27721848000000004,0.01712009177023777,0.2600983882297623,0.02600983882297623,0.1456671533487472
19/01/2021,15:00:00,26.225,39.75,11.475,26.225,25.758333333333336,27.625,184.58333333333331,191.376,0.0273333333333333,36.99166666666667,24.83333333333333,13.566666666666668,6.271967464840969,1.5575385871021739,4.714428877738795,0.34162569177821495,87.44448266783817,0.05815058097411239,0.6644999999999999,0.37211999999999995,2.887372541784612,2.237309487727224,0.28653239999999996,0.01718473106130416,0.26934766893869583,0.026934766893869585,0.13743663685495303
19/01/2021,16:00:00,26.5,39.5,11.625,26.5,25.96666666666667,26.4,77.91666666666667,80.784,0.0285,32.550000000000004,29.916666666666668,12.675,4.90456324056519,1.467281836135753,3.4372814044294375,0.2760116720852185,87.44448266783817,0.05815058097411239,0.2805,0.15708000000000003,2.083851375365144,1.6146930767154355,0.12095160000000002,0.01672553705501317,0.10422606294498685,0.010422606294498685,0.07937140444498096
19/01/2021,17:00:00,25.541666666666668,42.16666666666666,11.733333333333334,25.541666666666668,25.183333333333334,24.15,56.833333333333336,58.9248,0.0249999999999999,27.84166666666667,36.41666666666666,11.558333333333332,3.7452223756573715,1.3638851484685592,2.381337227188812,0.218320038699082,87.44448266783817,0.05815058097411239,0.2046,0.11457600000000001,1.0941335302797506,0.8478003072725675,0.08822352000000001,0.01627991480365698,0.07194360519634303,0.007194360519634304,0.06120901177212992
19/01/2021,18:00:00,23.95833333333333,46.083333333333336,11.633333333333333,23.95833333333333,23.741666666666664,21.866666666666664,8.166666666666666,8.4672,0.0195833333333333,24.03333333333333,41.583333333333336,10.15,2.9898927244483917,1.2432970579164562,1.7465956665319355,0.17940640531143529,87.44448266783817,0.05815058097411239,0.029399999999999996,0.016464,0.13599159831711066,0.10537444987199637,0.012677279999999999,0.016119751938354337,-0.0034424719383543377,-0.0003442471938354338,0.03456742475175257
19/01/2021,19:00:00,22.09166666666667,51.833333333333336,11.708333333333334,22.09166666666667,21.6,19.65,0.0,0.0,0.013,21.08333333333333,48.0,9.633333333333333,2.499764151816782,1.1998867928720554,1.2998773589447268,0.1534412036046475,87.44448266783817,0.05815058097411239,0.0,0.0,0.0,0.0,0.0,0.015720767798693455,-0.015720767798693455,-0.007860383899346728,0.027549845622080186
19/01/2021,20:00:00,20.591666666666665,56.0,11.5,20.591666666666665,20.05,18.05,0.0,0.0,0.0076666666666666,19.058333333333334,52.91666666666666,9.225,2.205402888949012,1.1670256954021854,1.0383771935468267,0.1375197310537758,87.44448266783817,0.05815058097411239,0.0,0.0,0.0,0.0,0.0,0.015465700642470244,-0.015465700642470244,-0.007732850321235122,0.0236618348425368
19/01/2021,21:00:00,19.3,60.41666666666666,11.458333333333334,19.3,19.025,17.033333333333335,0.0,0.0,0.00325,17.625,57.25,9.041666666666666,2.0158223763256693,1.1540583104464457,0.8617640658792236,0.12711574872041617,87.44448266783817,0.05815058097411239,0.0,0.0,0.0,0.0,0.0,0.015232180872620722,-0.015232180872620722,-0.007616090436310361,0.020598440801826472
